id,text
444,Upotreba kog pregledača se kontinuirano smanjuje zbog povećanja u upotrebi Hroma?
445,Koje elemente veb-stranica ne koristi mašina za pretragu prošlih verzija?
446,Koliko zemalja je bilo uključeno u HDI za 2010. godinu?
447,Kada su se Sloveni pojavili na vizantijskim granicama?
448,Koja organizacija nije pronašla nikakve dokaze da je UNFPA podržala kinesku prisilu?
449,Koje se himne smatraju najranijim?
450,Milan Rešetar konstatuje da je dubrovači govor nastao iz kog jezika?
451,"Dur i mol , koja su sredstva za upravljanje disonancom i hromatizmom?"
452,Zašto gljive komuniciraju?
453,Koji jezik je proglašen zvaničnim nacionalnim kada je Italija ujedinjena?
454,Šta znači aparthejd?
455,Kada je Las pisao o fonologiji?
456,Kako se zove pojava kada neko teži osobinama bližnjih?
457,Koji tim se u sezoni 2009./2010.godine prvi probio u „Veliku četvorku” od 2005. godine?
458,U kojoj godini je Osmansko carstvo izgubilo Grčku?
459,Koji film koristi likove nazvane po bekovima Arsenala?
460,Gde se održava većina finala FA kupa?
461,Koji je rang Premijer liga u UEFA koeficijentima liga?
462,Gde se nalaze hladnija područja unutar južne Evrope?
463,Šta prati registar CPJ-e?
464,Koja grupa koristi TDM kao metriku?
465,"Koji se sistem sa 525 linija, pored NTSC sistema,  smatra televizijskim sistemom standardne definicije?"
466,"Kakav tip električne aktivnosti u mozgu novorođenčadi šećer takođe ne menja, jednu sekundu nakon ubadanja pete?"
467,Koji tip boje kože ima bolje šanse za dobar život u Brazilu?
468,Na kom modelu su se zasnivale reforme u osmanskom sudskom sistemu?
469,"Koji neurotransmiter ili hormon, zajedno sa dopaminom, noradrenalinom, serotoninom, kortizolom i oksitocinom, utiče na emocije?"
470,Kako se zove sudoku igra u Tajmsu?
471,Šta radi Content ID ako je video koji se objavljuje previše sličan postojećem materijalu sa autorskim pravima?
472,Na kom tipu podstupa se evoluciona antropologija zasnovana?
473,Da li su standardni saobraćajni obrasci desnoruki ili levoruki?
474,Koja je definicija međusobne razumljivosti?
475,Kada je silazni trend engleskog fudbala počeo da se okreće?
476,Šta se dešava u sistemu kanalnog transporta?
477,"Autor, Reks Staut, stvorio je izmišljenog detektiva koji voli da  rešava ukrštenice London Tajmsa, pod kojim imenom?"
478,Kada je počela moderna naftna industrija?
479,Kada je proces digitalnog prelaska  završen u Ujedinjenom Kraljevstvu?
480,Ko emituje utakmice Premijer lige u Indiji?
481,Ko je dizajnirao Kule bliznakinje?
482,Koje dve demokratske vrednosti su okaljane zbog korupcije?
483,Šta bi Internet arhiva morala da uradi ako to zatraži neko čiji je sadržaj dostupan na mašini za pretragu prošlih verzija?
484,Ko je bio odgovoran za stvaranje sveobuhvatnih škola u Irskoj?
485,Koji je odlučujući faktor u tome kako će se URL interpretirati?
486,Kojim delom lingvistike se smatra fonetika?
487,Koja engleska škola nudi sanskrit kao studij jezika?
488,"Šta je, suprotno očekivanjima, moguće izazvati bez neprijatnosti?"
489,Od koga je ideja o integrisanom kolu računara?
490,Koje metode čine obrazovanje?
491,Koji stil je došao nakon modernizma?
492,Sa čime je Francuska započela prenose 1949. godine?
493,U prilog čemu ide potencijal za korupciju koji je jedan od argumenata u javnoj potršnji?
494,Koje godine je slovenački sud proglasio neustavnim davanje imena jednoj ulici po Titu 2009. godine?
495,Koiko je bilo povećanje stanovništva od 1950. do 2011. godine?
496,Čime je obeležen Meidži period?
497,"Koja sudska bitka, iz 2009. godine, je uključivala mašinu za pretragu prošlih verzija?"
498,Gde je Titovo rodno mesto u Hrvatskoj?
499,Iz čega se sastoji želudačni sok?
500,Koji naučnik je izumeo sredstvo za posmatranje svemira?
501,Koji je bio službeni jezik Osmanskog carstva?
502,Koji stil su usvojili neki hard rok bendovi 1980-ih?
503,Nesiguran odnos je održavan između Slovena i još koga?
504,Za koje takmičenje je Arsenal koristio žutu i plavu sportsku opremu?
505,Moderni pregledači podržavaju standard-zasnovane i defakto šta?
506,Ko je nestao iz populacije Balkana?
507,Koji žanr razlikuje hard rok od hevi metala po tome što sadrži veći uticaj?
508,Ko koristi ćirilično pismo?
509,Koliko videa je Jutjub prikazivao dnevno od maja 2010. godine?
510,Ko je razvio teoriju sličnu Džejmsovoj?
511,Kuda bi bila usmerena lozinka ukucana na naizgled autentičnoj veb stranici?
512,Šta je donekle postalo međunarodni stil početkom 21. veka?
513,U kojoj deceniji su razvijeni efikasniji načini upotrebe znakovnog jezika putem video-telefonije?
514,Kako su mape prikazale Afriku pre 1880. godine?
515,Koju još opciju Jutjub nudi vlasnicima autorskih prava osim uklanjanja video snimka?
516,Tokom kog veka je ruska vlada tvrdila da je ukrajinski jezik dijalekt ruskog?
517,U kom režimu funkcioniše većina računarskih monitora?
518,Šta korupcija slabi u politici?
519,Šta je stara kvantna teorija?
520,Obrasci srodstva mogu uključivati ljude koji su rođaci po kojem kulturnom ritualu koji uključuje razmenu prstenova i ponekad miraz?
521,U kojoj kuhinji je usavršena osmanska kuhinja?
522,Koja je opcija nekomprimovaanog skladištenja predstavljena 2008. godine?
523,U kojoj zemlji se proizvodi pivo Tela?
524,Klasična muzika ima korene  u tradicijama koje vrste muzike?
525,"Za razliku od istraživanja, u čemu Univerzitet primenjenih nauka daje prednost u obrazovanju?"
526,Koji deo računara ima ćelije memorije nazvane registri?
527,Koji grad ima najviše stanovnika na Floridi?
528,U šta se obično pretvaraju boje kada se prenose preko interneta?
529,Šta je bilo na kopnu na 30 stepeni severne geografske širine u periodi karbona?
530,Koja je dominantna religija Severne Afrike?
531,Koji termin se odnosi na raznovrsnost i promenljivost života na Zemlji?
532,Koliko je stanovnika Soluna bilo 1800. godini?
533,"Kakvu vrstu budućeg sveta je stvorio Džordž Orvel u svom romanu, Hiljadu devetsto osamdeset četvrte?"
534,Šta su ljudi koristili za odeću od praistorijskih vremena?
535,Gde Jutjub namerava da korisnici gledaju videa?
536,Kako je izvođenje jedanaesteraca zvanično poznato u Pravilima igre?
537,Kako se zvao prvi komercijalni DIU-a u Sjedinjenim Državama?
538,U kom se gradu nalazi politehnička škola iz Montreala?
539,Da li su Španci bili u stanju da kontrolišu naselja teških provincija?
540,Džez i bluz koriste ad libitum i koje druge ukrase?
541,Kada je formirana FA Premier liga kao kompanija sa ograničenom odgovornošću?
542,Šta se dešava kada se odvoji deo spoljašnje membrane?
543,Šta imunologija uopšte proučava?
544,Na kojoj osnovi politički antropolozi ispituju strukturu političkih sistema?
545,Gde se nalaze Vlaji?
546,Koje su preporuke za sipanje piva koje je odležalo u bačvi flaše?
547,Šta klasična muzika prenosi u filmovima i na televiziji?
548,Koji je zakon bio aktivan 900 godina u Vizantijskom carstvu?
549,Gde počinje varenje nekih masti?
550,Koja muzika dolazi od onih koji su obično obučavani usmenom tradicijom?
551,Koliko ljudskih jezika postoji?
552,Koliko je najmanje timova Premijer lige ispalo iz lige u svakoj sezoni osim u sezonama 2001./2002. godine i 2011./2012. godine?
553,Koja praksa se značajno promenila tokom klasičnog perioda?
554,"Ko je napisao ""Operu za tri groša""?"
555,Na čemu se baziraju biomorfizam i zoomorfna arhitektura u dizajnu?
556,Na koje mesto je imenovan Tito u Narodnom odboru za oslobođenje?
557,Koje dve DNK haplogrupe preovlađuju u savremenim slovenskim narodima?
558,Koja je bila radna frekvencija takta Z3?
559,Na kojoj brzini kadrova funkcioniše VDTV u zemljama sa bivšim NTSC?
560,Koje su dva arhitektonska pokreta bila pod kritikom zbog svog fokusa na individualnost?
561,Šta su arhitektonski fenomenolozi nadali da će proširiti?
562,Koliko linija rezolucije može imati slika napravljena sistemom Transformatora?
563,Od čega može biti opasniji za javnost nečasni savez iako nije nezakonit?
564,Kada se smatra da je počela perioda silura?
565,Kakvu vrstu koristi podrazumeva podmićivanje koje je primer korupcije?
566,Zašto su Džon Kvinton i Piter Liver podneli ostavke kao predsednik i izvršni direktor?
567,Šta je izazvala naučna revolucija?
568,Koje jezičke grupe su živele u gradovima-državama Dalmacije pre 19. veka?
569,"Ko je rekao da svi sukobi Premijer ligu čine zanimljivom, čak i ako su samo četiri tima dominirala?"
570,Koliko lavova se nalazi na trofeju Premijer lige?
571,Koja je bila originalna boja Sportskog kluba Braga?
572,Kako se vedski sanskrit koristio?
573,Koji tim je pobedio Arsenal u finalu Lige šampiona u sezoni 2005./2006. godine?
574,Sa kim je Tito vodio paralelni život tokom braka sa Hasovom?
575,"Koja je bila namenjena svrha Jutjubove ""Šous"" sekcije?"
576,Ko je činio prvobitno bogato društvo?
577,U kojoj je godini napravljen Harvel CADET?
578,Šta klub može da uradi ako igrač sa kojim želi da potpiše ne ispunjava uslove za radnu dozvolu Ministarstva unutrašnjih poslova?
579,Koje je etničke pripadnosti Sandra Laing?
580,Kakvi kursevi su dostupni studentima koji ne ostvaruju dobre akademske rezultate?
581,Koje su dve vrste poljoprivredne raznolikosti?
582,Sa kim su Mandžuri napravili savez da preuzmu kontrolu nad Pekingom?
583,Tajms je stekao veliku ozloglašenost 1930-ih zbog svog zalaganja za šta?
584,Kako se rešava problem konfuznog zamenika i problem ne garantovanja pristupa samo jednaj osobai?
585,Ko je smatrao da je lesema *Slověninъ izvedena od lekseme slovo?
586,"Kako se ""obeleživači"" nazivaju u Internet eksploreruru?"
587,Kome su bili privlačni pa se sportska oprema redovno menjala?
588,Koje zemlje su doživele neželjene posledice invazije vrsta?
589,Ko je izabrao da proširi svoju korporaciju na Floridi?
590,Koji je tipičan uzrast za predškolsku ustanovu?
591,Za koje vrste zgrada je uloženo najviše napora da se izgrade?
592,Koje dve oblasti su ostale uglavnom pozitivističke?
593,Odakle afrička populacija na Floridi ima korene predaka?
594,Šta obično može izazvati masovno izumiranje?
595,Kako se takođe naziva filozofija 17. veka?
596,Koju je platformu za igre visoke definicije Nintendo nedavno objavio?
597,Na koji današnji narod je proširena turska vlast nakon pobedonosne bitke 1526. godine?
598,Interpretacija podataka ekološke antropologije može se koristiti za sprečavanje kakve vrste eksploatacije?
599,Kako se naziva video kada osoba snima da gleda drugačiji video?
600,Do kakve sporne prakse je doveo roditeljski izbor?
601,Koji termin je postao popularniji tokom vladavine Mobutu?
602,Kakav je prihod Arsenala od dana utakmice u poređuje sa drugim stadionima u svetu?
603,U kojoj godini je prvi put napravljen diferencijalni analizator H.L. Hejzena i Vanevara Buša?
604,Kojim jezikom su govorili lombardski doseljenici na Siciliju?
605,Za koju oblast discipline su specijalizovani japanski  instituti za tehnologiju?
606,Koje godine je Njukasl junajted platio 15 miliona funti za prelaz Alana Širera u svoj klub?
607,Koji je bio prvi elektronski programabilni računar napravljen u Sjedinjenim Državama?
608,Zašto je Ministarstvo unutrašnjih poslova 1999. godine promenilo pravila u vezi radnim dozvolama?
609,Šta Solomon veruje da su emocije?
610,Koliko puta su timovi Premijer lige bili drugoplasirani na Svetskom klupskom prvenstvu u fudbalu?
611,Koje vojne grupe je Sun Jat Sen postao vođa?
612,Šta je primer nečega što ima neku drugu funkciju osim zaštite?
613,"Prvobitno, koliko je klubova imala Premijer liga?"
614,Pre koliko vremena je počela perioda ordovicijuma?
615,Kako glasi Lairdovo zanimanje?
616,Kako je bilo opisano kolonijalno iskustvo Afrikanaca?
617,Ko je prvi dizajnirao arhitekturu u vezi sa životnim sredinom?
618,Zašto DIU-e treba da plati nadređenu vezu DIU-e?
619,Šta je Trojna antanta?
620,Kako je „rani moderni period” poznat u Japanu?
621,Koje mandate je Liga nacija dodelila Francuskoj?
622,Kada se dogodila Kubanska kriza?
623,Šta omogućava video-konferencijama da povežu tri ili više udaljenih tačaka?
624,Koji je bio prvi solo album Ozija Ozborna?
625,Koji narodi su živeli na Balkanu?
626,U kojoj vrsti vlasti čak i male količine javnog novca mogu biti mnogo?
627,Kada je Jutjub ušao u partnerstvo sa NBC-om?
628,Šta može da prati mokrenje kod ljudi koji su doživeli amputaciju?
629,Kako se takođe naziva tehnika H.323?
630,Koje je pismo korišćeno u severozapadnoj Indiji?
631,Ko je pobedio Arsenal 2011. godine u Liga kupu?
632,Od koje školske godine je prvi put Hauptšulablšus spojen sa Realšulablšus i Gesamšule?
633,Kada je Konrad Zuse stvorio računar Z3?
634,Koliko je studenata bilo upisano u politehničke škole u Maleziji 2009. godine?
635,Ko je jedna od retkih pomenutih ženskih kompozitora?
636,Koje godine je Tajms promenio svoj format širokog lista u kompaktnu veličinu?
637,Da li postoji jedinstveni standard za podršku bojama za HDTV?
638,Od čega proizilazi reč „Sidi”?
639,"Ko još predstavlja Fond, pored pokrovitelja?"
640,Ko je procenio milione muslimanskih smrtnih slučajeva na Balkanu krajem 19. veka i početkom 20. veka?
641,U kojoj je godini objavljena knjiga Džesija Princa „Instinkti”?
642,Kako se naziva Bon Džovijev treći LP?
643,Koji dijalekt su pisci i lingvisti  srpskog i hrvatskog porekla želeli da koriste kao svoj zajednički standardni jezik?
644,"U kojoj je godini napisana knjiga ,,Kontrasti“?"
645,Koji sajt je uklonio mogućnost preuzimanja Jutjub videa nakon 2012. godine?
646,Šta je Džejms verovao da je sinonim za emociju?
647,Šta je predviđao Zakon o glasačkim pravima?
648,Koje stanište je specifično za telesnu vaš?
649,Ko je bio glavna flauta Bečke filharmonije 1996. godine?
650,U koje stanje emocija je Le Korbuzije rekao da ga je arhitektura stavila?
651,Kako se zove centralizovani institut u Singapuru koji studenti mogu da pohađaju pre univerziteta?
652,Koja železnička linija povezuje Floridu sa severom?
653,Kako je Sovjetski Savez pokušao da se sprijatelji sa kineskim revolucionarima?
654,Šta izaziva fermentaciju tokom procesa pravljenja piva?
655,"Ko je napisao ""Jahanje Valkira""?"
656,Šta je Mauri na engleskom?
657,Kojih pet odvojenih gimnastičkih sprava se koristi u pet odvojenih programa?
658,Šta znači 24p?
659,Ko je pozajmio vizantijski termin Sklavnoi na arapski jezik kao Saqaliba?
660,Istorijska arhiva Tajmsa je besplatno dostupna na internetu iz koje baze podataka?
661,"U nepovoljnim vremenskim uslovima, šta se može koristiti za poboljšanje trenja na pisti za sletanje?"
662,Koje dve hard rok pesme se nalaze na albumu „Glava motora” grupe Dip perpl?
663,Gde se nalaze mnogi veliki aerodromi za besprekornu povezanost kombinovanog transporta?
664,Kada je objavljeno Osnove fonologije?
665,Koje vrste barijera mogu sprečiti osobu da kaže nekome da oseća bol?
666,Kako se obično pomoć u hrani direktno preusmerava od ljudi kojima bi trebalo da bude dodeljena?
667,Za koje pravo su žene niže kaste morale da plaćaju  porez da bi ga stekle?
668,"Kada je reč ""Sloveni"" upotrebljena u nacionalnoj himni Savezne Republike Jugoslavije?"
669,Koja vrsta muzike je uticala na Morisa Ravela?
670,Koja godina predstavlja najraniji spomen 'klasične muzike'?
671,Odakle su bili prisutni predstavnici u Antropološkom društvu Londona?
672,Koju državu je Florida nedavno prešla po broju stanovnika?
673,Koja reč se može koristiti za opisivanje biljnog sveta južne Evrope?
674,Na šta životinje ne mogu da odgovore?
675,Na koji način video-konferencije mogu pomoći osobi?
676,Iz koje godine je prvobitno termin „visoka definicija” opisivao televizijske sisteme?
677,Koliki je procenat oluja kategorije 4 pogodio Floridu?
678,Kom dijalekatskom kontinuumu pripada makedonski jezik?
